ClienteCodigo,Potencial
0000512354,P4
0000450418,P4
0000394050,P3
0000515831,P4
0000252456,P1
0000440049,P2
0000238291,P4
0000493515,P4
0000496669,P4
0000439579,P3
0000527044,P3
0000477900,P2
0000255405,P2
0000527402,P3
0000512457,P2
0000492902,P1
0000476829,P2
0000405154,P3
0000505534,P3
0000425654,P2
0000445916,P4
0000462541,P3
0000450072,P4
0000446120,P4
0000511837,P2
0000498488,P3
0000491770,P4
0000480894,P1
0000502382,P4
0000451981,P4
0000511927,P4
0000527388,P4
0000532654,P4
0000529895,P4
0000519666,P1
0000396476,P3
0000446738,P2
0000488373,P4
0000394680,P3
0000428324,P1
0000476236,P2
0000470232,P2
0000480825,P4
0000524106,P4
0000420960,P1
0000405861,P3
0000492767,P2
0000498837,P4
0000524123,P3
0000480529,P3
0000406632,P1
0000519292,P3
0000396281,P2
0000532735,P4
0000495745,P4
0000415813,P1
0000477987,P1
0000247724,P2
0000527745,P4
0000399216,P3
0000472574,P3
0000451107,P4
0000420865,P2
0000490172,P3
0000427347,P1
0000263485,P2
0000426466,P1
0000481498,P2
0000496996,P2
0000472998,P1
0000242744,P2
0000463805,P4
0000524102,P4
0000440851,P2
0000396435,P3
0000495795,P4
0000265642,P3
0000511644,P3
0000530613,P4
0000405753,P4
0000494000,P1
0000531011,P1
0000530110,P2
0000488027,P4
0000244781,P2
0000257602,P4
0000393355,P3
0000452891,P4
0000464816,P2
0000510165,P2
0000510732,P3
0000444636,P4
0000421374,P2
0000510462,P1
0000499062,P2
0000501175,P4
0000492268,P4
0000508000,P2
0000520459,P4
0000472935,P4
0000390246,P1
0000524527,P3
0000500252,P4
0000418478,P1
0000501008,P3
0000498319,P2
0000259961,P2
0000518008,P4
0000411972,P1
0000497100,P4
0000476492,P4
0000477787,P3
0000445607,P4
0000236287,P2
0000386233,P3
0000507939,P3
0000513533,P4
0000512936,P3
0000494320,P3
0000481349,P2
0000534065,P4
0000510609,P2
0000464437,P2
0000505866,P2
0000526652,P3
0000426739,P2
0000530269,P4
0000511681,P2
0000525036,P3
0000390616,P2
0000493471,P1
0000449666,P3
0000533129,P3
0000462273,P2
0000439663,P3
0000434476,P3
0000489678,P1
0000477022,P4
0000455098,P4
0000505678,P2
0000533421,P3
0000268723,P2
0000244293,P2
0000487171,P1
0000514247,P2
0000455131,P4
0000382904,P4
0000473468,P4
0000480982,P4
0000533089,P4
0000483239,P3
0000492860,P3
0000460386,P4
0000528648,P3
0000428187,P3
0000443064,P3
0000534769,P3
0000382853,P4
0000401129,P2
0000513579,P2
0000479939,P3
0000501095,P4
0000505385,P2
0000386461,P2
0000501293,P2
0000532206,P4
0000494442,P3
0000243901,P4
0000534176,P3
0000469088,P4
0000485782,P4
0000507142,P4
0000234229,P1
0000485719,P3
0000520310,P4
0000518442,P4
0000449633,P2
0000496440,P2
0000397406,P2
0000483650,P3
0000473432,P4
0000439191,P2
0000254316,P2
0000432219,P4
0000466493,P4
0000492892,P3
0000310734,P3
0000232887,P4
0000489027,P4
0000453091,P4
0000485841,P2
0000260586,P3
0000404674,P4
0000245949,P3
0000483687,P4
0000494266,P1
0000455949,P2
0000485769,P2
0000427889,P3
0000404951,P2
0000523887,P3
0000514622,P3
0000478067,P4
0000407731,P2
0000527337,P4
0000489785,P4
0000534446,P3
0000479630,P2
0000240631,P1
0000231415,P2
0000505502,P3
0000533836,P4
0000457918,P4
0000532133,P4
0000524264,P2
0000529019,P1
0000513296,P3
0000480256,P3
0000503801,P4
0000521229,P2
0000486089,P4
0000515315,P4
0000492292,P2
0000231932,P2
0000439234,P3
0000437366,P4
0000475426,P4
0000462535,P1
0000531643,P3
0000502873,P4
0000401048,P4
0000391388,P2
0000231759,P4
0000239563,P4
0000488343,P4
0000268930,P1
0000522002,P4
0000261453,P1
0000518857,P4
0000268421,P3
0000519357,P2
0000463907,P2
0000530354,P4
0000231432,P1
0000514196,P3
0000513961,P2
0000517205,P3
0000453651,P4
0000528329,P4
0000514398,P3
0000536577,P3
0000536578,P3
0000536579,P3
0000536580,P3
0000536581,P3
0000536583,P3
0000536584,P3
0000536585,P3
0000536587,P4
0000536415,P4
0000536589,P2
0000536590,P4
0000536592,P3
0000536593,P3
0000536594,P1
0000536596,P4
0000536597,P3
0000536598,P4
0000536599,P3
0000536600,P3
0000536601,P4
0000536602,P4
0000536603,P4
0000536604,P4
0000536605,P4
0000536606,P4
0000536607,P3
0000486394,P1
0000490287,P2
0000505571,P4
0000530878,P3
0000240199,P1
0000517956,P4
0000498668,P4
0000497347,P1
0000531098,P2
0000500837,P2
0000363931,P2
0000392499,P3
0000502040,P4
0000239395,P3
0000433275,P4
0000511862,P4
0000418434,P4
0000328546,P2
0000531484,P2
0000457234,P3
0000501217,P3
0000233499,P2
0000527708,P4
0000527409,P4
0000458757,P2
0000232715,P2
0000397042,P2
0000244046,P2
0000530266,P3
0000529717,P3
0000393780,P2
0000523117,P4
0000420760,P3
0000301782,P2
0000483904,P2
0000425566,P3
0000487943,P4
0000522049,P3
0000527900,P4
0000233805,P1
0000425862,P2
0000401039,P2
0000517389,P4
0000511354,P3
0000268197,P2
0000515464,P4
0000471788,P3
0000522537,P1
0000485660,P1
0000510725,P3
0000534152,P4
0000474680,P3
0000509870,P4
0000240281,P2
0000527276,P4
0000476341,P4
0000494295,P2
0000492385,P4
0000508896,P4
0000497878,P4
0000530551,P4
0000525850,P2
0000515570,P4
0000276974,P4
0000517313,P3
0000407482,P2
0000268951,P2
0000398353,P1
0000456050,P2
0000457868,P3
0000432372,P4
0000236539,P3
0000483780,P1
0000524153,P3
0000514560,P4
0000529297,P2
0000498712,P4
0000511017,P1
0000399240,P3
0000534491,P1
0000443658,P3
0000418806,P2
0000398023,P2
0000234710,P2
0000471661,P1
0000513290,P4
0000466232,P3
0000445231,P2
0000472994,P3
0000525494,P4
0000519154,P2
0000482147,P2
0000520954,P4
0000447945,P2
0000489575,P3
0000513600,P4
0000509039,P4
0000501564,P4
0000245785,P2
0000409469,P4
0000432936,P4
0000507981,P3
0000234088,P2
0000519092,P3
0000530631,P2
0000457991,P2
0000421579,P4
0000487597,P4
0000508914,P4
0000516023,P2
0000520422,P4
0000530807,P4
0000421756,P3
0000502910,P1
0000529540,P3
0000476144,P1
0000254329,P2
0000530742,P4
0000516714,P4
0000506971,P4
0000420612,P2
0000384711,P1
0000521204,P4
0000510536,P4
0000529415,P3
0000310365,P4
0000508290,P3
0000533072,P4
0000451105,P4
0000512281,P2
0000396624,P1
0000532054,P4
0000515489,P1
0000479000,P4
0000447887,P4
0000512445,P2
0000477858,P3
0000439391,P4
0000433023,P2
0000396635,P2
0000436955,P4
0000528160,P4
0000244349,P2
0000529715,P1
0000233542,P2
0000484118,P4
0000524020,P3
0000442199,P3
0000387302,P2
0000398843,P2
0000394070,P1
0000382137,P4
0000526361,P4
0000449198,P1
0000505914,P4
0000461724,P3
0000533385,P3
0000521133,P4
0000430027,P4
0000522382,P4
0000506519,P4
0000496355,P4
0000288808,P2
0000233634,P1
0000517879,P4
0000249445,P2
0000505480,P3
0000345860,P4
0000448959,P2
0000507252,P4
0000523939,P4
0000531520,P1
0000467084,P2
0000443054,P4
0000450055,P3
0000438719,P3
0000262121,P3
0000345518,P2
0000512371,P3
0000531688,P4
0000483274,P4
0000445057,P3
0000529535,P4
0000245817,P4
0000527379,P3
0000528244,P2
0000303425,P4
0000266266,P2
0000470192,P3
0000429314,P3
0000457650,P3
0000495551,P1
0000490167,P4
0000438219,P4
0000475455,P3
0000268822,P2
0000519843,P2
0000509725,P1
0000483401,P4
0000463353,P4
0000390907,P1
0000490536,P4
0000529929,P3
0000508594,P2
0000468275,P2
0000495840,P4
0000475459,P2
0000478110,P3
0000525261,P2
0000516744,P4
0000471589,P4
0000441784,P4
0000530705,P3
0000268649,P4
0000501746,P2
0000527538,P4
0000440171,P4
0000522283,P1
0000509160,P3
0000523851,P1
0000529660,P4
0000351132,P4
0000510722,P4
0000532168,P1
0000430579,P4
0000264298,P3
0000494531,P4
0000521973,P4
0000437016,P4
0000412522,P3
0000486348,P4
0000435368,P4
0000401383,P3
0000526767,P2
0000316575,P4
0000496173,P4
0000526874,P4
0000532592,P4
0000511796,P4
0000446648,P2
0000388154,P3
0000524295,P3
0000519569,P3
0000496771,P1
0000506131,P3
0000231471,P3
0000482497,P4
0000506633,P2
0000532324,P3
0000526631,P4
0000265774,P3
0000475067,P3
0000513756,P3
0000452957,P3
0000492948,P1
0000443025,P3
0000519389,P3
0000388848,P3
0000470527,P4
0000522995,P3
0000508714,P3
0000534788,P3
0000514781,P4
0000499800,P4
0000503593,P4
0000383858,P3
0000487712,P1
0000533373,P3
0000236281,P2
0000406792,P2
0000289108,P1
0000248662,P3
0000507004,P4
0000239402,P4
0000468299,P3
0000367614,P2
0000477981,P3
0000520151,P4
0000474639,P4
0000523004,P3
0000477976,P4
0000473470,P4
0000480027,P4
0000514413,P3
0000503373,P4
0000508600,P4
0000469319,P4
0000489073,P3
0000536608,P4
0000536609,P4
0000536611,P2
0000536612,P4
0000536613,P4
0000536614,P2
0000536615,P4
0000536616,P1
0000536617,P4
0000536618,P4
0000536619,P2
0000536620,P3
0000536621,P2
0000536622,P1
0000536623,P4
0000536624,P3
0000536625,P1
0000536626,P4
0000536628,P4
0000536629,P2
0000536630,P4
0000536631,P4
0000536632,P3
0000536633,P3
0000536634,P4
0000536635,P3
0000536636,P4
0000536637,P4
0000536638,P4
0000536639,P2
0000536640,P3
0000536641,P3
0000536642,P2
0000536643,P3
0000536644,P4
0000536645,P4
0000536646,P4
0000536647,P4
0000536648,P4
0000467983,P2
0000511898,P4
0000495488,P2
0000457875,P3
0000507477,P4
0000516960,P4
0000526778,P4
0000517468,P3
0000239831,P3
0000380756,P2
0000510042,P4
0000441237,P2
0000526479,P2
0000408770,P2
0000235275,P3
0000269178,P4
0000434339,P3
0000502091,P4
0000431958,P4
0000455731,P4
0000440625,P4
0000512903,P4
0000481949,P2
0000509539,P4
0000230922,P2
0000427097,P2
0000234594,P3
0000443640,P2
0000502492,P2
0000439390,P2
0000508586,P4
0000423987,P2
0000230474,P2
0000411484,P1
0000464680,P2
0000480625,P4
0000490380,P4
0000519685,P4
0000522824,P4
0000447753,P3
0000511317,P3
0000475493,P2
0000504926,P3
0000530987,P4
0000497279,P3
0000265406,P3
0000417930,P2
0000514618,P2
0000490521,P4
0000383575,P4
0000529891,P4
0000405815,P2
0000420718,P4
0000522550,P4
0000531403,P3
0000429367,P4
0000514706,P4
0000505063,P4
0000519212,P3
0000486007,P2
0000525924,P4
0000521276,P4
0000527253,P4
0000512029,P4
0000493847,P4
0000477147,P1
0000243536,P4
0000241110,P1
0000432405,P4
0000520683,P4
0000475281,P4
0000509555,P2
0000521771,P3
0000240796,P4
0000388845,P1
0000421893,P2
0000518499,P4
0000419925,P4
0000500183,P4
0000248195,P1
0000392485,P2
0000242283,P4
0000505764,P3
0000510963,P3
0000533989,P2
0000241547,P2
0000487572,P3
0000401580,P4
0000490249,P2
0000516868,P3
0000231414,P1
0000466917,P1
0000515221,P2
0000314853,P2
0000487093,P4
0000475095,P3
0000446614,P3
0000242452,P1
0000509832,P3
0000533674,P2
0000533230,P4
0000526620,P4
0000431764,P4
0000515780,P3
0000476847,P4
0000526125,P4
0000405783,P4
0000451306,P3
0000456890,P1
0000520002,P2
0000506756,P3
0000444325,P4
0000515433,P4
0000529371,P1
0000487830,P3
0000267364,P4
0000518674,P3
0000515573,P3
0000421191,P2
0000505098,P3
0000439444,P3
0000491496,P2
0000524876,P4
0000526926,P4
0000242901,P2
0000504086,P4
0000417412,P2
0000402656,P4
0000294427,P3
0000479405,P3
0000525387,P1
0000465902,P2
0000529060,P4
0000394850,P2
0000518088,P3
0000452299,P4
0000529408,P4
0000472898,P3
0000488398,P3
0000496871,P4
0000462542,P4
0000232615,P2
0000512821,P4
0000467097,P4
0000491967,P4
0000404234,P2
0000397221,P4
0000454120,P3
0000471179,P3
0000238562,P4
0000454411,P2
0000265447,P2
0000526366,P4
0000434344,P4
0000488028,P4
0000485249,P4
0000482100,P4
0000432241,P2
0000486422,P3
0000424830,P2
0000507897,P2
0000242667,P4
0000523236,P4
0000500291,P4
0000486713,P4
0000486417,P4
0000245700,P1
0000493409,P2
0000531831,P4
0000434933,P3
0000518200,P3
0000398520,P3
0000252580,P3
0000534712,P4
0000487657,P2
0000504198,P4
0000437908,P3
0000484781,P4
0000434080,P3
0000524698,P4
0000502694,P4
0000528135,P4
0000528630,P4
0000231442,P2
0000528549,P4
0000515791,P4
0000397828,P1
0000479422,P4
0000513618,P3
0000528353,P3
0000242511,P2
0000528850,P4
0000488270,P2
0000458255,P4
0000529470,P4
0000521955,P2
0000508546,P2
0000248430,P1
0000503665,P2
0000528675,P4
0000534171,P2
0000411240,P2
0000520342,P4
0000510390,P4
0000452113,P4
0000467853,P1
0000238782,P4
0000533607,P3
0000488042,P4
0000231157,P3
0000513326,P3
0000494145,P3
0000442089,P3
0000528016,P4
0000511871,P2
0000536495,P4
0000536496,P3
0000536497,P3
0000536498,P4
0000536499,P3
0000536500,P2
0000536501,P3
0000536502,P1
0000536503,P3
0000536504,P4
0000536505,P2
0000536506,P4
0000536507,P4
0000536508,P4
0000536509,P4
0000536510,P4
0000536511,P4
0000536512,P4
0000536513,P4
0000536514,P4
0000536515,P4
0000536516,P3
0000536517,P4
0000536518,P4
0000536519,P2
0000536520,P4
0000536521,P4
0000536522,P4
0000536523,P4
0000536524,P4
0000536525,P4
0000536526,P4
0000536527,P2
0000536528,P1
0000531325,P2
0000532975,P4
0000479180,P4
0000495510,P2
0000499703,P4
0000444000,P3
0000523358,P3
0000516618,P2
0000512546,P4
0000265811,P2
0000491406,P3
0000234618,P2
0000385687,P2
0000456561,P3
0000499360,P3
0000433597,P4
0000430937,P4
0000406761,P3
0000238926,P2
0000489521,P4
0000502952,P1
0000499389,P4
0000469016,P1
0000522646,P3
0000519402,P1
0000503746,P4
0000442218,P4
0000473705,P4
0000491725,P4
0000233760,P1
0000486319,P3
0000509780,P4
0000519173,P4
0000397731,P2
0000366705,P3
0000242188,P4
0000501205,P3
0000501256,P3
0000519310,P4
0000408674,P1
0000509486,P1
0000510046,P3
0000512397,P3
0000515158,P4
0000439628,P3
0000533924,P2
0000520586,P3
0000473378,P1
0000495632,P4
0000519364,P4
0000233720,P1
0000493085,P2
0000481705,P2
0000528571,P3
0000525346,P2
0000507800,P3
0000440646,P3
0000471537,P4
0000531889,P2
0000392736,P4
0000523396,P3
0000515982,P4
0000530830,P3
0000518666,P3
0000485421,P4
0000236647,P3
0000523297,P4
0000529634,P4
0000380882,P3
0000476152,P3
0000514687,P4
0000519089,P1
0000481980,P1
0000525164,P4
0000412551,P4
0000533271,P4
0000509134,P4
0000520518,P4
0000515620,P4
0000429290,P2
0000517396,P2
0000508322,P4
0000526071,P2
0000491762,P4
0000528965,P3
0000234700,P3
0000386760,P3
0000511113,P3
0000431222,P3
0000512813,P4
0000532264,P4
0000524069,P4
0000513769,P2
0000416823,P4
0000490202,P3
0000508960,P4
0000471164,P4
0000471473,P4
0000234312,P1
0000516046,P3
0000398083,P4
0000483416,P2
0000491192,P2
0000517053,P4
0000523159,P4
0000444708,P3
0000522381,P2
0000468559,P3
0000442334,P4
0000421792,P2
0000479290,P2
0000489809,P2
0000533490,P1
0000510139,P4
0000392172,P3
0000395630,P2
0000510579,P4
0000235773,P3
0000443512,P3
0000448345,P3
0000493549,P4
0000528049,P4
0000516320,P2
0000238528,P3
0000513314,P4
0000523885,P4
0000494716,P3
0000501248,P3
0000510676,P4
0000514673,P1
0000421971,P4
0000524766,P4
0000483805,P4
0000489395,P1
0000483509,P1
0000418596,P3
0000403618,P3
0000528823,P2
0000449701,P4
0000505008,P2
0000528527,P4
0000404225,P4
0000504919,P4
0000441997,P4
0000498410,P2
0000520135,P4
0000426559,P2
0000444223,P3
0000501483,P1
0000482817,P4
0000388792,P2
0000489487,P3
0000514946,P1
0000524176,P4
0000494427,P4
0000498706,P4
0000485843,P3
0000484849,P4
0000532846,P4
0000514037,P3
0000515675,P3
0000428938,P4
0000260053,P3
0000504243,P4
0000531605,P3
0000524383,P3
0000512920,P4
0000497959,P2
0000523904,P3
0000430363,P4
0000396233,P1
0000265064,P3
0000246847,P3
0000409908,P2
0000511019,P4
0000239446,P3
0000448093,P2
0000417719,P2
0000453119,P4
0000448295,P4
0000431219,P4
0000264686,P4
0000510765,P4
0000498377,P3
0000491058,P4
0000469716,P4
0000264363,P4
0000500684,P1
0000368012,P1
0000508686,P3
0000395426,P2
0000494157,P4
0000483332,P4
0000494585,P2
0000496331,P3
0000249451,P1
0000488834,P3
0000487752,P2
0000463582,P4
0000453274,P4
0000467058,P4
0000515395,P3
0000510634,P1
0000239081,P1
0000528094,P2
0000493441,P4
0000534333,P4
0000380852,P1
0000492677,P3
0000497217,P4
0000479323,P4
0000423951,P4
0000434187,P2
0000300329,P2
0000527231,P4
0000231951,P2
0000525045,P4
0000530367,P2
0000234900,P1
0000508935,P4
0000453995,P4
0000531898,P3
0000516969,P4
0000436351,P1
0000424363,P1
0000494715,P4
0000397148,P2
0000388676,P2
0000508027,P2
0000525368,P4
0000520162,P2
0000263211,P4
0000487739,P4
0000531684,P1
0000382905,P2
0000483223,P4
0000442991,P4
0000421519,P3
0000471960,P3
0000525929,P4
0000461970,P4
0000491806,P1
0000463008,P4
0000525288,P4
0000512142,P4
0000471004,P3
0000452119,P2
0000529397,P4
0000511238,P2
0000262968,P1
0000515165,P4
0000525726,P4
0000430293,P4
0000434147,P3
0000526023,P4
0000248413,P2
0000520844,P2
0000505093,P3
0000534528,P2
0000530295,P4
0000500168,P3
0000501696,P4
0000491349,P2
0000505298,P4
0000520668,P2
0000504240,P4
0000498705,P1
0000481393,P4
0000448700,P2
0000503669,P4
0000448374,P4
0000523364,P4
0000515226,P2
0000501419,P4
0000502657,P2
0000498157,P2
0000525314,P4
0000436126,P2
0000456728,P2
0000530015,P4
0000534630,P1
0000498180,P4
0000527997,P1
0000527753,P2
0000421861,P4
0000407037,P2
0000523481,P2
0000255275,P4
0000407149,P4
0000471761,P3
0000505114,P4
0000524974,P4
0000526988,P4
0000283733,P4
0000517916,P4
0000529462,P4
0000519495,P2
0000236882,P3
0000412155,P4
0000520904,P2
0000525614,P4
0000391393,P3
0000239665,P1
0000530744,P2
0000516712,P1
0000521875,P4
0000473592,P3
0000509633,P4
0000520089,P4
0000231057,P2
0000526976,P4
0000500481,P3
0000514749,P2
0000380538,P4
0000405004,P4
0000530510,P1
0000522610,P1
0000235307,P2
0000476272,P2
0000512400,P3
0000388554,P4
0000472729,P3
0000240698,P2
0000528780,P2
0000430528,P2
0000466488,P1
0000451129,P3
0000429308,P4
0000471352,P2
0000529277,P1
0000482031,P2
0000264238,P2
0000483102,P4
0000232674,P2
0000534629,P2
0000495010,P2
0000528827,P4
0000533136,P3
0000484303,P4
0000409926,P3
0000515342,P4
0000429021,P4
0000521398,P2
0000437713,P2
0000491414,P4
0000534780,P4
0000444149,P4
0000505903,P4
0000486421,P3
0000493040,P4
0000489187,P4
0000511685,P4
0000467172,P3
0000266190,P2
0000489303,P2
0000232212,P2
0000434196,P3
0000501904,P4
0000294103,P3
0000231500,P4
0000485812,P4
0000266066,P2
0000487702,P3
0000466716,P3
0000518967,P4
0000492819,P3
0000473543,P2
0000527713,P2
0000503617,P4
0000500010,P4
0000509701,P4
0000248920,P3
0000533057,P4
0000521196,P4
0000240416,P2
0000521789,P1
0000521084,P2
0000530780,P4
0000481230,P4
0000438409,P2
0000457566,P3
0000529661,P2
0000464985,P1
0000534545,P3
0000532676,P4
0000396126,P4
0000524328,P4
0000515065,P4
0000500833,P4
0000504570,P3
0000472995,P2
0000241362,P4
0000244322,P3
0000508901,P2
0000517512,P1
0000246941,P2
0000405323,P2
0000471824,P4
0000497899,P3
0000507949,P4
0000515708,P4
0000398694,P1
0000518310,P4
0000514363,P4
0000234089,P1
0000531648,P4
0000486341,P4
