ClienteCodigo,RFM_Score,RFM_Level
526950,6,Promising
526953,4,Needs Attention
526955,8,Medium
526956,9,High
526958,12,High
526959,12,High
526962,9,High
526963,9,High
526965,7,Medium
526966,8,Medium
526968,9,High
526972,3,Require Activation
526973,5,Promising
526974,12,High
526977,9,High
526978,3,Require Activation
526979,10,High
526980,7,Medium
526982,4,Needs Attention
526983,9,High
526990,9,High
526994,9,High
526995,8,Medium
526996,3,Require Activation
526997,10,High
527002,9,High
527003,4,Needs Attention
527005,11,High
527006,5,Promising
527007,5,Promising
527012,3,Require Activation
527013,6,Promising
527014,12,High
527027,6,Promising
527028,6,Promising
527029,10,High
527030,10,High
527032,7,Medium
527033,10,High
527037,4,Needs Attention
527038,6,Promising
527039,10,High
527041,5,Promising
527044,6,Promising
527045,6,Promising
527048,8,Medium
527049,6,Promising
527052,12,High
527053,3,Require Activation
527054,11,High
527056,11,High
527058,8,Medium
527059,5,Promising
527060,10,High
527064,9,High
527065,6,Needs Attention
527066,4,Needs Attention
527067,8,Medium
527068,9,High
527069,10,High
527070,10,High
527073,5,Promising
527077,6,Promising
527078,5,Promising
527080,3,Require Activation
527082,3,Require Activation
527084,12,High
527087,9,High
527088,11,High
527089,3,Require Activation
527092,5,Promising
527094,10,High
527095,11,High
527098,11,High
527102,12,High
527103,8,Medium
527104,8,Medium
527105,11,High
527108,3,Require Activation
527109,8,Medium
527110,7,Medium
527111,8,Medium
527112,7,Medium
527115,7,Medium
527116,3,Require Activation
527121,6,Promising
527125,6,Promising
527127,5,Promising
527135,10,High
527136,10,High
527137,7,Medium
527140,5,Promising
527141,3,Require Activation
527142,3,Require Activation
527143,12,High
527146,8,Medium
527147,9,High
527148,3,Require Activation
527149,12,High
527152,9,High
527154,3,Require Activation
527162,7,Medium
527163,3,Require Activation
527164,5,Promising
527167,8,Medium
527168,9,High
527170,8,Medium
527172,5,Promising
527173,10,High
527175,10,High
527177,4,Needs Attention
527191,5,Promising
527194,6,Promising
527195,10,High
527199,8,Medium
527200,6,Promising
527201,12,High
527202,11,High
527203,11,High
527204,10,High
527205,9,High
527207,7,Medium
527208,8,Medium
527209,10,High
527210,12,High
527211,12,High
527215,6,Needs Attention
527216,8,Medium
527220,4,Needs Attention
527221,8,Medium
527222,11,High
527223,3,Require Activation
527224,3,Require Activation
527225,8,Medium
527227,5,Promising
527228,7,Medium
527229,6,Promising
527232,8,Medium
527233,4,Needs Attention
527234,12,High
527236,5,Promising
527237,9,High
527238,6,Promising
527240,7,Medium
527243,10,High
527245,8,Medium
527246,10,High
527247,6,Promising
527248,11,High
527249,8,Medium
527250,6,Promising
527252,5,Promising
527254,9,High
527255,7,Medium
527256,6,Promising
527257,7,Medium
527258,8,Medium
527259,4,Needs Attention
527265,3,Require Activation
527267,6,Promising
527269,7,Medium
527270,12,High
527273,10,High
527276,6,Promising
527277,9,High
527279,7,Medium
527283,9,High
527284,9,High
527285,6,Promising
527286,4,Needs Attention
527287,9,High
527295,12,High
527298,3,Require Activation
527301,6,Promising
527306,9,High
527307,7,Medium
527310,7,Medium
527312,5,Promising
527314,8,Medium
527317,7,Medium
527319,8,Medium
527322,3,Require Activation
527326,3,Require Activation
527327,8,Medium
527329,6,Promising
527331,8,Medium
527332,8,Medium
527334,3,Require Activation
527335,6,Promising
527336,12,High
527337,7,Medium
527338,12,High
527343,12,High
527344,6,Promising
527345,9,High
527348,12,High
527351,8,Medium
527353,5,Promising
527354,8,Medium
527355,10,High
527357,8,Medium
527359,7,Medium
527363,6,Promising
527364,12,High
527365,6,Promising
527366,4,Needs Attention
527368,9,High
527369,9,High
527370,10,High
527372,5,Promising
527373,9,High
527376,6,Promising
527377,8,Medium
527378,9,High
527379,10,High
527384,11,High
527385,6,Promising
527386,5,Promising
527387,7,Medium
527388,4,Needs Attention
527390,4,Needs Attention
527394,5,Promising
527395,6,Promising
527397,11,High
527399,7,Medium
527402,9,High
527403,7,Medium
527404,7,Medium
527405,11,High
527406,10,High
527407,3,Require Activation
527408,4,Needs Attention
527409,4,Needs Attention
527412,5,Promising
527426,3,Require Activation
527427,3,Require Activation
527430,4,Needs Attention
527431,5,Promising
527432,7,Medium
527433,7,Medium
527434,3,Require Activation
527435,4,Needs Attention
527436,8,Medium
527437,3,Require Activation
527441,10,High
527442,8,Medium
527443,12,High
527444,3,Require Activation
527446,3,Require Activation
527450,7,Medium
527451,12,High
527452,9,High
527454,3,Require Activation
527455,10,High
527456,8,Medium
527457,9,High
527458,11,High
527460,3,Require Activation
527461,3,Require Activation
527464,10,High
527465,3,Require Activation
527467,10,High
527469,11,High
527472,3,Require Activation
527473,8,Medium
527474,8,Medium
527476,9,High
527477,11,High
527480,10,High
527481,3,Require Activation
527482,3,Require Activation
527483,6,Promising
527484,3,Require Activation
527487,9,High
527489,7,Medium
527491,10,High
527492,11,High
527494,10,High
527495,5,Promising
527497,9,High
527498,3,Require Activation
527499,8,Medium
527500,9,High
527501,12,High
527502,4,Needs Attention
527513,3,Require Activation
527515,4,Needs Attention
527516,3,Require Activation
527517,5,Promising
527518,12,High
527519,12,High
527520,12,High
527521,11,High
527522,12,High
527524,10,High
527525,9,High
527526,10,High
527528,11,High
527533,4,Needs Attention
527534,3,Require Activation
527535,6,Promising
527537,10,High
527538,3,Require Activation
527541,11,High
527547,6,Needs Attention
527549,10,High
527550,3,Require Activation
527557,7,Medium
527558,4,Needs Attention
527559,4,Needs Attention
527562,3,Require Activation
527564,12,High
527565,8,Medium
527566,9,High
527567,9,High
527568,7,Medium
527578,6,Promising
527588,6,Promising
527593,10,High
527595,8,Medium
527596,12,High
527597,11,High
527599,9,High
527600,4,Needs Attention
527602,3,Require Activation
527603,8,Medium
527605,3,Require Activation
527606,12,High
527610,10,High
527613,5,Promising
527614,4,Needs Attention
527617,9,High
527618,3,Require Activation
527623,3,Require Activation
527625,10,High
527626,10,High
527627,4,Needs Attention
527628,7,Medium
527631,11,High
527635,5,Promising
527637,3,Require Activation
527640,9,High
527641,6,Promising
527642,7,Medium
527648,3,Require Activation
527651,3,Require Activation
527657,11,High
527665,3,Require Activation
527666,9,High
527667,8,Medium
527676,4,Needs Attention
527677,8,Medium
527680,10,High
527681,5,Promising
527682,8,Medium
527683,5,Promising
527684,11,High
527685,7,Medium
527686,10,High
527687,6,Promising
527689,12,High
527690,11,High
527691,5,Promising
527693,9,High
527694,12,High
527695,7,Medium
527696,9,High
527697,11,High
527699,12,High
527701,6,Promising
527702,9,High
527703,4,Needs Attention
527704,5,Promising
527706,5,Promising
527709,10,High
527710,5,Promising
527711,9,High
527712,3,Require Activation
527713,11,High
527715,7,Medium
527716,8,Medium
527719,12,High
527720,5,Promising
527721,3,Require Activation
527722,11,High
527724,11,High
527725,11,High
527726,6,Promising
527728,8,Medium
527729,3,Require Activation
527730,10,High
527731,12,High
527733,9,High
527736,3,Require Activation
527738,9,High
527740,12,High
527743,10,High
527748,9,High
527750,9,High
527753,6,Promising
527756,9,High
527757,10,High
527759,3,Require Activation
527762,4,Needs Attention
527763,6,Promising
527764,11,High
527766,4,Needs Attention
527768,12,High
527770,3,Require Activation
527771,11,High
527772,9,High
527774,7,Medium
527777,12,High
527778,4,Needs Attention
527779,12,High
527781,5,Promising
527785,9,High
527788,6,Promising
527790,5,Promising
527791,8,Medium
527794,10,High
527795,11,High
527801,6,Promising
527803,3,Require Activation
527805,9,High
527806,5,Promising
527807,4,Needs Attention
527808,11,High
527809,3,Require Activation
527811,11,High
527813,5,Promising
527824,8,Medium
527825,11,High
527830,8,Medium
527831,12,High
527832,6,Promising
527834,7,Medium
527841,10,High
527842,10,High
527843,9,High
527844,3,Require Activation
527846,8,Medium
527847,10,High
527850,7,Medium
527851,7,Medium
527852,9,High
527855,8,Medium
527856,7,Medium
527857,4,Needs Attention
527860,7,Medium
527861,6,Promising
527864,3,Require Activation
527865,9,High
527867,10,High
527869,9,High
527873,12,High
527874,4,Needs Attention
527875,9,High
527876,12,High
527880,11,High
527881,8,Medium
527884,10,High
527885,7,Medium
527886,6,Promising
527889,3,Require Activation
527890,12,High
527891,10,High
527893,12,High
527894,8,Medium
527896,4,Needs Attention
527897,7,Medium
527901,3,Require Activation
527903,10,High
527906,3,Require Activation
527907,10,High
527909,11,High
527910,6,Promising
527913,7,Medium
527914,9,High
527915,4,Needs Attention
527918,7,Medium
527920,11,High
527921,4,Needs Attention
527922,11,High
527924,5,Promising
527926,7,Medium
527927,9,High
527928,8,Medium
527929,11,High
527931,4,Needs Attention
527935,3,Require Activation
527937,10,High
527938,12,High
527940,6,Promising
527942,7,Medium
527943,10,High
527944,3,Require Activation
527945,8,Medium
527947,10,High
527948,11,High
527949,3,Require Activation
527951,12,High
527957,7,Medium
527958,11,High
527959,10,High
527960,11,High
527961,7,Medium
527963,6,Promising
527964,9,High
527965,10,High
527967,7,Medium
527968,8,Medium
527969,9,High
527970,7,Medium
527971,8,Medium
527972,4,Needs Attention
527973,3,Require Activation
527974,12,High
527978,7,Medium
527980,11,High
527982,9,High
527983,9,High
527984,3,Require Activation
527986,10,High
527987,6,Promising
527988,12,High
527990,3,Require Activation
527991,6,Promising
527995,4,Needs Attention
527997,12,High
527998,3,Require Activation
527999,3,Require Activation
528001,11,High
528004,3,Require Activation
528005,4,Needs Attention
528008,11,High
528012,8,Medium
528015,9,High
528021,3,Require Activation
528022,3,Require Activation
528024,3,Require Activation
528025,5,Promising
528026,3,Require Activation
528027,11,High
528029,3,Require Activation
528036,3,Require Activation
528038,8,Medium
528039,5,Promising
528040,10,High
528043,8,Medium
528044,3,Require Activation
528045,5,Promising
528048,9,High
528049,10,High
528051,10,High
528054,7,Medium
528056,12,High
528057,11,High
528059,10,High
528062,3,Require Activation
528063,10,High
528064,11,High
528065,9,High
528067,12,High
528068,10,High
528069,8,Medium
528070,12,High
528071,8,Medium
528072,12,High
528075,6,Promising
528076,8,Medium
528079,6,Promising
528081,10,High
528084,9,High
528085,12,High
528086,8,Medium
528087,3,Require Activation
528089,11,High
528092,9,High
528094,10,High
528095,10,High
528096,6,Needs Attention
528097,8,Medium
528098,6,Promising
528100,11,High
528101,7,Medium
528102,12,High
528103,3,Require Activation
528105,9,High
528107,7,Needs Attention
528108,9,High
528109,3,Require Activation
528110,11,High
528112,3,Require Activation
528113,8,Medium
528115,12,High
528116,11,High
528120,7,Medium
528123,6,Promising
528124,7,Medium
528125,12,High
528126,11,High
528131,3,Require Activation
528133,10,High
528134,3,Require Activation
528138,5,Promising
528140,11,High
528143,6,Promising
528144,8,Medium
528147,3,Require Activation
528150,12,High
528151,10,High
528152,12,High
528153,6,Promising
528154,9,High
528156,6,Promising
528160,3,Require Activation
528162,7,Medium
528165,6,Promising
528166,8,Medium
528169,11,High
528172,5,Needs Attention
528179,11,High
528181,8,Medium
528182,3,Require Activation
528187,7,Medium
528188,11,High
528190,3,Require Activation
528192,4,Needs Attention
528193,12,High
528194,5,Promising
528195,12,High
528196,3,Require Activation
528197,9,High
528198,7,Medium
528199,3,Require Activation
528201,11,High
528203,7,Medium
528204,10,High
528205,4,Needs Attention
528206,9,High
528207,11,High
528209,3,Require Activation
528211,5,Promising
528219,7,Medium
528220,4,Needs Attention
528222,6,Needs Attention
528223,10,High
528227,3,Require Activation
528230,7,Medium
528231,3,Require Activation
528232,10,High
528234,11,High
528236,12,High
528237,3,Require Activation
528238,5,Promising
528242,10,High
528243,6,Promising
528244,7,Medium
528245,4,Needs Attention
528246,7,Medium
528254,5,Promising
528255,3,Require Activation
528256,12,High
528257,12,High
528258,9,High
528266,11,High
528268,5,Promising
528269,3,Require Activation
528270,5,Promising
528274,12,High
528276,7,Medium
528277,4,Needs Attention
528278,6,Promising
528280,9,High
528281,5,Promising
528282,6,Promising
528284,6,Promising
528290,11,High
528291,10,High
528292,3,Require Activation
528293,12,High
528295,4,Needs Attention
528296,10,High
528302,3,Require Activation
528306,11,High
528311,6,Promising
528312,6,Promising
528314,11,High
528315,4,Needs Attention
528318,4,Needs Attention
528320,8,Medium
528321,11,High
528322,12,High
528324,6,Promising
528325,5,Promising
528326,4,Needs Attention
528329,6,Promising
528330,6,Promising
528332,10,High
