ClienteCodigo,RFM_Score,RFM_Level
0000239874,9,High
0000239879,10,High
0000239884,12,High
0000239898,11,High
0000239918,5,Promising
0000239922,11,High
0000239923,12,High
0000239926,3,Require Activation
0000239927,11,High
0000239929,3,Require Activation
0000239932,11,High
0000239933,9,High
0000239935,11,High
0000239940,5,Promising
0000239942,11,High
0000239945,12,High
0000239953,7,Medium
0000239958,8,Medium
0000239964,11,High
0000239975,9,High
0000239976,3,Require Activation
0000239987,7,Medium
0000239991,3,Require Activation
0000239997,10,High
0000240000,7,Medium
0000240004,6,Promising
0000240008,10,High
0000240013,10,High
0000240017,9,High
0000240018,9,High
0000240019,11,High
0000240020,10,High
0000240027,9,High
0000240029,12,High
0000240032,4,Needs Attention
0000240038,10,High
0000240039,11,High
0000240045,5,Promising
0000240046,12,High
0000240049,3,Require Activation
0000240050,11,High
0000240055,9,High
0000240058,9,High
0000240062,10,High
0000240066,10,High
0000240067,11,High
0000240070,4,Needs Attention
0000240076,10,High
0000240078,3,Require Activation
0000240082,12,High
0000240084,10,High
0000240085,10,High
0000240088,11,High
0000240092,8,Medium
0000240098,12,High
0000240100,3,Require Activation
0000240101,9,High
0000240105,9,High
0000240106,12,High
0000240107,10,High
0000240110,3,Require Activation
0000240114,11,High
0000240116,8,Medium
0000240132,12,High
0000240139,6,Promising
0000240151,10,High
0000240153,8,Medium
0000240155,5,Promising
0000240156,12,High
0000240170,11,High
0000240171,7,Medium
0000240173,12,High
0000240175,3,Require Activation
0000240176,4,Needs Attention
0000240178,8,Medium
0000240181,3,Require Activation
0000240182,12,High
0000240186,9,High
0000240187,5,Promising
0000240189,4,Needs Attention
0000240191,8,Medium
0000240193,12,High
0000240195,3,Require Activation
0000240197,9,High
0000240199,11,High
0000240201,10,High
0000240220,3,Require Activation
0000240232,11,High
0000240235,6,Promising
0000240236,11,High
0000240240,7,Medium
0000240245,3,Require Activation
0000240248,9,High
0000240252,11,High
0000240255,10,High
0000240260,3,Require Activation
0000240278,11,High
0000240280,10,High
0000240281,10,High
0000240284,5,Promising
0000240287,10,High
0000240288,11,High
0000240291,6,Needs Attention
0000240292,10,High
0000240293,10,High
0000240298,3,Require Activation
0000240302,9,High
0000240305,9,High
0000240307,8,Medium
0000240310,4,Needs Attention
0000240314,9,High
0000240318,11,High
0000240324,11,High
0000240325,3,Require Activation
0000240331,11,High
0000240332,5,Needs Attention
0000240341,11,High
0000240342,7,Medium
0000240344,12,High
0000240345,10,High
0000240346,10,High
0000240352,11,High
0000240354,10,High
0000240355,3,Require Activation
0000240358,7,Medium
0000240370,9,High
0000240382,8,Medium
0000240383,10,High
0000240389,11,High
0000240390,8,Medium
0000240392,10,High
0000240393,11,High
0000240395,7,Medium
0000240396,12,High
0000240397,12,High
0000240405,9,High
0000240406,10,High
0000240410,12,High
0000240412,12,High
0000240415,12,High
0000240416,7,Medium
0000240420,9,High
0000240421,9,High
0000240425,10,High
0000240426,9,High
0000240431,8,Medium
0000240435,8,Medium
0000240437,6,Promising
0000240440,8,Medium
0000240441,10,High
0000240442,8,Medium
0000240445,11,High
0000240450,9,High
0000240452,10,High
0000240458,3,Require Activation
0000240459,5,Promising
0000240469,11,High
0000240472,9,High
0000240483,10,High
0000240485,9,High
0000240486,5,Promising
0000240487,11,High
0000240489,12,High
0000240490,5,Needs Attention
0000240496,12,High
0000240513,6,Promising
0000240521,10,High
0000240522,8,Medium
0000240524,12,High
0000240525,5,Promising
0000240527,8,Medium
0000240528,10,High
0000240529,8,Medium
0000240530,6,Promising
0000240533,12,High
0000240564,9,High
0000240573,9,High
0000240577,3,Require Activation
0000240580,7,Medium
0000240588,9,High
0000240590,8,Medium
0000240596,11,High
0000240604,9,High
0000240607,9,High
0000240608,9,High
0000240623,4,Needs Attention
0000240630,8,Medium
0000240631,11,High
0000240633,3,Require Activation
0000240645,10,High
0000240654,9,High
0000240664,7,Medium
0000240668,9,High
0000240674,10,High
0000240681,5,Promising
0000240682,7,Medium
0000240691,7,Medium
0000240693,7,Medium
0000240694,7,Medium
0000240710,8,Medium
0000240719,8,Medium
0000240723,7,Medium
0000240738,12,High
0000240744,10,High
0000240747,8,Medium
0000240754,7,Medium
0000240755,10,High
0000240766,9,High
0000240767,9,High
0000240790,8,Medium
0000240794,10,High
0000240796,4,Needs Attention
0000240798,7,Medium
0000240814,11,High
0000240818,12,High
0000240824,8,Medium
0000240825,8,Medium
0000240826,11,High
0000240830,9,High
0000240832,11,High
0000240835,5,Promising
0000240836,3,Require Activation
0000240837,12,High
0000240838,11,High
0000240843,7,Medium
0000240845,5,Promising
0000240847,12,High
0000240850,8,Medium
0000240860,10,High
0000240866,6,Promising
0000240878,12,High
0000240881,8,Medium
0000240895,4,Needs Attention
0000240897,8,Medium
0000240899,9,High
0000240916,11,High
0000240918,11,High
0000240921,12,High
0000240934,10,High
0000240935,3,Require Activation
0000240943,10,High
0000240944,9,High
0000240952,4,Needs Attention
0000240953,8,Medium
0000240954,5,Needs Attention
0000240959,10,High
0000240965,6,Promising
0000240980,12,High
0000240982,8,Medium
0000241000,3,Require Activation
0000241010,4,Needs Attention
0000241015,9,High
0000241024,11,High
0000241030,4,Needs Attention
0000241036,10,High
0000241047,11,High
0000241049,9,High
0000241052,7,Medium
0000241056,6,Promising
0000241057,7,Medium
0000241059,9,High
0000241068,7,Medium
0000241070,9,High
0000241071,11,High
0000241075,12,High
0000241078,9,High
0000241079,10,High
0000241088,11,High
0000241091,12,High
0000241093,12,High
0000241095,7,Medium
0000241099,6,Promising
0000241100,6,Promising
0000241103,8,Medium
0000241110,11,High
0000241113,3,Require Activation
0000241116,3,Require Activation
0000241118,3,Require Activation
0000241119,3,Require Activation
0000241121,7,Medium
0000241123,6,Promising
0000241127,11,High
0000241136,10,High
0000241139,3,Require Activation
0000241140,7,Medium
0000241141,9,High
0000241143,3,Require Activation
0000241144,11,High
0000241145,10,High
0000241148,10,High
0000241152,11,High
0000241153,9,High
0000241155,11,High
0000241157,11,High
0000241162,6,Needs Attention
0000241163,12,High
0000241169,9,High
0000241170,8,Medium
0000241171,5,Promising
0000241174,9,High
0000241175,12,High
0000241176,6,Promising
0000241178,10,High
0000241184,8,Medium
0000241187,10,High
0000241188,6,Promising
0000241191,10,High
0000241193,9,High
0000241195,10,High
0000241201,10,High
0000241204,9,High
0000241211,7,Medium
0000241216,11,High
0000241223,10,High
0000241225,7,Medium
0000241226,5,Promising
0000241229,12,High
0000241239,4,Needs Attention
0000241245,10,High
0000241262,6,Promising
0000241277,12,High
0000241285,11,High
0000241296,5,Promising
0000241297,8,Medium
0000241307,8,Medium
0000241319,8,Medium
0000241330,11,High
0000241336,10,High
0000241340,10,High
0000241351,7,Medium
0000241355,8,Medium
0000241356,12,High
0000241362,3,Require Activation
0000241376,6,Needs Attention
0000241381,6,Promising
0000241383,7,Medium
0000241385,11,High
0000241388,10,High
0000241390,9,High
0000241391,8,Medium
0000241393,7,Medium
0000241398,8,Medium
0000241399,10,High
0000241402,8,Medium
0000241404,12,High
0000241405,8,Medium
0000241418,12,High
0000241420,11,High
0000241422,4,Needs Attention
0000241425,10,High
0000241427,4,Needs Attention
0000241430,10,High
0000241437,11,High
0000241441,10,High
0000241451,11,High
0000241452,11,High
0000241454,8,Medium
0000241459,3,Require Activation
0000241463,3,Require Activation
0000241465,8,Medium
0000241468,9,High
0000241474,9,High
0000241475,5,Promising
0000241478,12,High
0000241482,11,High
0000241483,6,Promising
0000241490,6,Promising
0000241492,12,High
0000241499,3,Require Activation
0000241501,10,High
0000241503,5,Needs Attention
0000241525,7,Medium
0000241526,4,Needs Attention
0000241532,6,Promising
0000241545,10,High
0000241546,11,High
0000241547,8,Medium
0000241552,10,High
0000241554,7,Medium
0000241556,9,High
0000241557,8,Medium
0000241566,10,High
0000241568,8,Medium
0000241570,11,High
0000241572,9,High
0000241574,8,Medium
0000241575,10,High
0000241578,9,High
0000241581,11,High
0000241582,10,High
0000241584,12,High
0000241585,7,Medium
0000241590,8,Medium
0000241593,6,Promising
0000241594,10,High
0000241596,10,High
0000241603,11,High
0000241607,8,Medium
0000241608,9,High
0000241609,9,High
0000241617,10,High
0000241623,7,Medium
0000241631,10,High
0000241641,6,Promising
0000241644,11,High
0000241646,10,High
0000241650,8,Medium
0000241659,10,High
0000241660,3,Require Activation
0000241661,12,High
0000241665,10,High
0000241667,10,High
0000241671,9,High
0000241672,12,High
0000241685,4,Needs Attention
0000241688,7,Medium
0000241695,9,High
0000241699,8,Medium
0000241700,8,Medium
0000241701,6,Promising
0000241703,10,High
0000241715,10,High
0000241719,11,High
0000241722,8,Medium
0000241723,12,High
0000241726,8,Medium
0000241727,3,Require Activation
0000241732,9,High
0000241736,8,Medium
0000241739,10,High
0000241740,9,High
0000241748,8,Medium
0000241754,8,Medium
0000241764,6,Promising
0000241776,7,Medium
0000241780,10,High
0000241781,9,High
0000241782,9,High
0000241793,10,High
0000241794,11,High
0000241802,5,Promising
0000241808,6,Promising
0000241813,12,High
0000241819,10,High
0000241821,10,High
0000241824,9,High
0000241825,10,High
0000241826,12,High
0000241829,12,High
0000241841,12,High
0000241856,7,Medium
0000241859,8,Medium
0000241861,3,Require Activation
0000241868,11,High
0000241869,11,High
0000241874,6,Promising
0000241888,10,High
0000241895,7,Medium
0000241899,6,Promising
0000241908,11,High
0000241913,7,Medium
0000241919,3,Require Activation
0000241924,9,High
0000241939,7,Medium
0000241947,8,Medium
0000241948,4,Needs Attention
0000241949,11,High
0000241958,9,High
0000241965,8,Medium
0000241976,4,Needs Attention
0000241978,12,High
0000241982,5,Promising
0000241991,11,High
0000241995,10,High
0000241998,12,High
0000242000,10,High
0000242003,12,High
0000242006,8,Medium
0000242011,6,Promising
0000242022,8,Medium
0000242025,7,Medium
0000242031,11,High
0000242034,3,Require Activation
0000242038,9,High
0000242043,10,High
0000242044,11,High
0000242053,7,Medium
0000242057,11,High
0000242062,12,High
0000242065,7,Medium
0000242067,12,High
0000242070,12,High
0000242074,11,High
0000242075,10,High
0000242076,11,High
0000242081,3,Require Activation
0000242086,6,Promising
0000242089,5,Promising
0000242096,9,High
0000242105,11,High
0000242107,4,Needs Attention
0000242120,12,High
0000242124,6,Needs Attention
0000242128,10,High
0000242129,12,High
0000242133,11,High
0000242141,6,Promising
0000242151,9,High
0000242153,8,Medium
0000242168,8,Medium
0000242169,4,Needs Attention
0000242172,12,High
0000242177,8,Medium
0000242192,8,Medium
0000242195,10,High
0000242200,3,Require Activation
0000242201,7,Medium
0000242204,8,Medium
0000242207,10,High
0000242214,8,Medium
0000242217,10,High
0000242223,6,Promising
0000242226,10,High
0000242231,11,High
0000242234,12,High
0000242236,10,High
0000242237,9,High
0000242239,9,High
0000242241,4,Needs Attention
0000242242,10,High
0000242245,10,High
0000242246,11,High
0000242251,5,Promising
0000242254,11,High
0000242258,3,Require Activation
0000242260,11,High
0000242266,10,High
0000242270,12,High
0000242271,5,Promising
0000242274,9,High
0000242277,3,Require Activation
0000242298,10,High
0000242304,10,High
0000242305,6,Promising
0000242308,5,Needs Attention
0000242311,8,Medium
0000242312,4,Needs Attention
0000242317,9,High
0000242328,6,Promising
0000242333,9,High
0000242336,9,High
0000242342,11,High
0000242343,6,Promising
0000242351,6,Promising
0000242356,11,High
0000242371,7,Medium
0000242377,11,High
0000242388,8,Medium
0000242397,4,Needs Attention
0000242398,5,Promising
0000242407,8,Medium
0000242418,9,High
0000242427,12,High
0000242429,11,High
0000242432,9,High
0000242434,8,Medium
0000242444,3,Require Activation
0000242449,10,High
0000242450,12,High
0000242452,7,Medium
0000242455,5,Promising
0000242462,9,High
0000242464,6,Promising
0000242473,10,High
0000242474,12,High
0000242502,10,High
0000242506,9,High
0000242511,10,High
0000242514,10,High
0000242519,12,High
0000242522,12,High
0000242528,11,High
0000242532,6,Promising
0000242538,10,High
0000242546,10,High
0000242551,10,High
0000242556,12,High
0000242557,5,Promising
0000242559,11,High
0000242564,9,High
0000242565,4,Needs Attention
0000242567,9,High
0000242589,12,High
0000242592,6,Promising
0000242594,10,High
0000242618,10,High
0000242631,10,High
0000242639,7,Needs Attention
0000242641,12,High
0000242647,6,Promising
0000242652,4,Needs Attention
0000242653,11,High
0000242659,6,Promising
0000242661,10,High
0000242680,5,Promising
0000242682,11,High
0000242683,7,Medium
0000242688,10,High
0000242690,8,Medium
0000242699,12,High
0000242700,8,Medium
0000242702,11,High
0000242705,10,High
0000242706,11,High
0000242707,8,Medium
0000242714,5,Promising
0000242715,7,Medium
0000242718,12,High
0000242721,10,High
0000242724,11,High
0000242729,8,Medium
0000242730,7,Medium
0000242742,10,High
0000242744,11,High
0000242747,9,High
0000242755,7,Medium
0000242758,9,High
0000242761,7,Medium
0000242766,8,Medium
0000242786,9,High
0000242787,9,High
0000242790,11,High
0000242791,3,Require Activation
0000242805,8,Medium
0000242806,11,High
0000242815,6,Promising
0000242822,11,High
0000242829,4,Needs Attention
0000242839,3,Require Activation
0000242848,7,Medium
0000242849,8,Medium
0000242850,10,High
0000242851,5,Promising
0000242853,12,High
0000242856,12,High
0000242862,12,High
0000242865,7,Medium
0000242868,10,High
0000242872,7,Medium
0000242876,4,Needs Attention
0000242877,10,High
0000242883,7,Medium
0000242901,7,Medium
0000242902,9,High
0000242903,7,Medium
0000242907,7,Medium
0000242909,3,Require Activation
0000242913,10,High
0000242917,11,High
0000242920,9,High
0000242922,11,High
0000242924,3,Require Activation
0000242928,4,Needs Attention
0000242931,3,Require Activation
0000242932,6,Promising
0000242937,9,High
0000242941,8,Medium
0000242942,11,High
0000242943,12,High
0000242955,11,High
0000242958,5,Promising
0000242959,11,High
0000242962,3,Require Activation
0000242964,5,Promising
0000242965,10,High
0000242967,9,High
0000242970,3,Require Activation
0000242971,3,Require Activation
0000242975,11,High
0000242986,9,High
